,channelTitle,sum_video,sum_views,avg_views,avg_trend_days,sum_trend,avg_freq_trend
6305,MADE IN BLKN,12,16080961,1340080.0833333333,4.666666666666667,56,4.666666666666667
6306,MAESTRO,8,838813,104851.625,3.875,31,3.875
6307,MAESTRO STREAM HIGHLIGHTS,3,371508,123836.0,3.3333333333333335,11,3.6666666666666665
6308,MAGENTA SPORT,29,2797465,96464.31034482758,4.206896551724138,128,4.413793103448276
6309,MAIRL,1,2317222,2317222.0,4.0,4,4.0
6310,MAJAN,1,281512,281512.0,7.0,7,7.0
6311,MAMAMOO,15,128049970,8536664.666666666,5.933333333333334,210,14.0
6312,MANDY,2,87474,43737.0,4.0,8,4.0
6313,MANSCAPED,1,696808,696808.0,4.0,4,4.0
6314,MAPPA CHANNEL,4,37720843,9430210.75,6.25,57,14.25
6315,MARCUSK,2,1377051,688525.5,5.0,19,9.5
6316,MARINA,4,4551848,1137962.0,5.25,41,10.25
6317,MARINO INFANTRY,1,2087736,2087736.0,4.0,8,8.0
6318,MARIUS,1,81242,81242.0,5.0,5,5.0
6319,MARKO,2,862977,431488.5,6.0,12,6.0
6320,MARKUS LANGER feat SEPP BUMSINGERS ARSCHLECKEN350,3,101492,33830.666666666664,4.0,12,4.0
6321,MARS VLOGS,1,136920,136920.0,5.0,5,5.0
6322,MARTERIA,6,1858746,309791.0,5.0,33,5.5
6323,MARWAN PABLO,1,5387627,5387627.0,3.0,3,3.0
6324,MARWEN NORDO,1,3941624,3941624.0,4.0,7,7.0
6325,MASALA,1,65895,65895.0,3.0,3,3.0
6326,MASSAKA,1,4040756,4040756.0,4.0,4,4.0
6327,MATH HOFFA,2,1077512,538756.0,4.0,8,4.0
6328,MATHHOFFATV,1,589970,589970.0,6.0,8,8.0
6329,MATOLALE,1,695493,695493.0,3.0,3,3.0
6330,MATTIN Live,24,4595876,191494.83333333334,4.875,117,4.875
6331,MATTY MATHESON,3,1238048,412682.6666666667,5.0,19,6.333333333333333
6332,MAX,7,2336231,333747.28571428574,3.857142857142857,29,4.142857142857143
6333,MAXVEVO,1,9891903,9891903.0,6.0,13,13.0
6334,MAYDAY,1,66499,66499.0,5.0,5,5.0
6335,MAZELEE,4,2559230,639807.5,5.0,20,5.0
6336,MB Music,1,2647951,2647951.0,8.0,8,8.0
6337,MBCentertainment,1,1811283,1811283.0,6.0,9,9.0
6338,MBCkpop,11,43330531,3939139.1818181816,6.181818181818182,117,10.636363636363637
6339,MBbants,4,623074,155768.5,4.75,19,4.75
6340,MC BILAL,8,1694442,211805.25,5.375,43,5.375
6341,MC STOJAN,7,22971052,3281578.8571428573,5.428571428571429,38,5.428571428571429
6342,MCDAVO,2,14341876,7170938.0,8.0,16,8.0
6343,MCM TV2,3,757087,252362.33333333334,5.666666666666667,23,7.666666666666667
6344,MCU POVS ‘n all related things,1,297041,297041.0,2.0,2,2.0
6345,MDMotivator,9,43595725,4843969.444444444,5.0,77,8.555555555555555
6346,MDR DOK,3,943607,314535.6666666667,5.0,15,5.0
6347,MDR Investigativ,14,4685749,334696.35714285716,4.857142857142857,69,4.928571428571429
6348,MDR JUMP,3,427240,142413.33333333334,3.6666666666666665,14,4.666666666666667
6349,MDR Mitteldeutscher Rundfunk,6,4765372,794228.6666666666,6.166666666666667,37,6.166666666666667
6350,MDR SPASSZONE,11,2588483,235316.63636363635,4.909090909090909,56,5.090909090909091
6351,MDR SPUTNIK LIVE,1,32521,32521.0,1.0,1,1.0
6352,MEEKZ,3,3079110,1026370.0,6.666666666666667,23,7.666666666666667
6353,MEGA,3,286220,95406.66666666667,4.333333333333333,13,4.333333333333333
6354,MEGARYA Entertainment,3,729090,243030.0,2.6666666666666665,8,2.6666666666666665
6355,MEL,1,53345,53345.0,3.0,3,3.0
6356,MELISA,1,417295,417295.0,5.0,5,5.0
6357,MERO,11,26519367,2410851.5454545454,6.545454545454546,72,6.545454545454546
6358,MERTZY,8,6575991,821998.875,5.75,60,7.5
6359,METRICKZ,1,201140,201140.0,4.0,4,4.0
6360,MGH,2,364730,182365.0,5.5,11,5.5
6361,MGKVEVO,21,43825598,2086933.238095238,6.142857142857143,272,12.952380952380953
6362,MGM,10,59061950,5906195.0,5.6,85,8.5
6363,MHM,3,144749,48249.666666666664,2.6666666666666665,8,2.6666666666666665
6364,MHunchoVEVO,2,1234523,617261.5,6.0,12,6.0
6365,MILEYS WELT,1,109109,109109.0,6.0,6,6.0
6366,MIMIKLIFFI INNKASTAR OFFICIAL,1,4514145,4514145.0,4.0,12,12.0
6367,MINIATURE COOKING TIME,1,1028775,1028775.0,3.0,3,3.0
6368,MIRA,2,858425,429212.5,4.0,8,4.0
6369,MIRROR,5,7008357,1401671.4,5.8,29,5.8
6370,MISS RFABULOUS,1,811411,811411.0,7.0,7,7.0
6371,MJ Family,2,759838,379919.0,6.5,19,9.5
6372,MK FAMILY,3,711803,237267.66666666666,4.333333333333333,13,4.333333333333333
6373,MKIceAndFire,2,1232036,616018.0,5.0,13,6.5
6374,MLB,36,33279546,924431.8333333334,4.5,208,5.777777777777778
6375,MLB Network,2,271131,135565.5,3.5,7,3.5
6376,MLD ENTERTAINMENT,2,21834052,10917026.0,3.5,9,4.5
6377,MLive,1,255766,255766.0,5.0,5,5.0
6378,MM7Games,31,29801707,961345.3870967742,5.870967741935484,203,6.548387096774194
6379,MMA Crazy,2,131750,65875.0,3.5,9,4.5
6380,MMA Fight Nation,1,256982,256982.0,7.0,15,15.0
6381,MMA Focus,1,256849,256849.0,7.0,13,13.0
6382,MMA Junkie,5,2499559,499911.8,5.0,54,10.8
6383,MMA On Point,1,598962,598962.0,4.0,4,4.0
6384,MMA Talk,1,815454,815454.0,7.0,13,13.0
6385,MMA WORLD,1,867769,867769.0,4.0,4,4.0
6386,MMAFightingonSBN,7,2631356,375908.0,5.428571428571429,60,8.571428571428571
6387,MMAWeekly.com,14,10054176,718155.4285714285,5.142857142857143,102,7.285714285714286
6388,MMG,4,2235666,558916.5,4.25,17,4.25
6389,MMG Live,2,476412,238206.0,5.5,11,5.5
6390,MOB Games,3,27742119,9247373.0,6.666666666666667,44,14.666666666666666
6391,MOBO Awards,4,720742,180185.5,4.25,17,4.25
6392,MODSUN,1,3170363,3170363.0,7.0,16,16.0
6393,MONEY TALKS WIRELESS,2,6914893,3457446.5,6.5,28,14.0
6394,MONSTA X,1,821075,821075.0,3.0,3,3.0
6395,MOONBOYS ENTERTAINMENT,11,4975459,452314.45454545453,5.7272727272727275,64,5.818181818181818
6396,MOONTELLTHAT,1,1914071,1914071.0,6.0,10,10.0
6397,MORGENSHTERN,10,82414259,8241425.9,4.0,51,5.1
6398,MORTELMUSIC,1,112791,112791.0,4.0,4,4.0
6399,MORØ Nighteye,2,2063145,1031572.5,4.5,9,4.5
6400,MOUH MILANO,1,8311354,8311354.0,4.0,4,4.0
6401,MOZZIK,11,34977172,3179742.909090909,6.181818181818182,77,7.0
6402,MPKVEVO,2,337768,168884.0,3.5,11,5.5
6403,MPS-Engineering,2,106229,53114.5,3.5,7,3.5
6404,MProduction,3,1560177,520059.0,3.6666666666666665,12,4.0
6405,MRS. BELLA,10,1733138,173313.8,5.2,52,5.2
6406,MSA previously My Story Animated,2,14748770,7374385.0,6.0,12,6.0
6407,MSNBC,6,7248903,1208150.5,3.3333333333333335,24,4.0
6408,MT Music,1,362383,362383.0,5.0,5,5.0
6409,MTV,39,173926275,4459648.076923077,5.17948717948718,333,8.538461538461538
6410,MTV Deutschland,1,36349,36349.0,4.0,4,4.0
6411,MTV Home ǀ MTV Deutschland,1,34333,34333.0,3.0,3,3.0
6412,MTV International,4,3851677,962919.25,5.5,32,8.0
6413,MTV News,4,3926612,981653.0,5.25,34,8.5
6414,MTV UK,4,28467105,7116776.25,5.75,40,10.0
6415,MTV's Ridiculousness,1,885812,885812.0,4.0,4,4.0
6416,MTV's Teen Mom,3,860761,286920.3333333333,5.0,17,5.666666666666667
6417,MTZ Manuel Turizo,2,12672772,6336386.0,6.5,13,6.5
6418,MUPLY 뮤플리,1,3097672,3097672.0,5.0,12,12.0
6419,MUSIC VIP,2,4703741,2351870.5,6.5,13,6.5
6420,MVELODY,1,431796,431796.0,7.0,7,7.0
6421,MVH Kreisliga,2,343142,171571.0,3.5,7,3.5
6422,MYND,2,269467,134733.5,5.5,11,5.5
6423,MaJeliv,1,257070,257070.0,5.0,5,5.0
6424,MabelVEVO,1,1371731,1371731.0,5.0,5,5.0
6425,Mac Miller,2,2183700,1091850.0,5.5,11,5.5
6426,Mac Paverick,1,154039,154039.0,6.0,6,6.0
6427,MacDoesIt,2,1151998,575999.0,6.5,13,6.5
6428,MacNcheeseP1z Shorts,1,381989,381989.0,3.0,3,3.0
6429,MacRumors,5,2421109,484221.8,4.6,35,7.0
6430,Machine Gun Kelly,13,23245763,1788135.6153846155,6.461538461538462,176,13.538461538461538
6431,Machinery Test,1,1882286,1882286.0,3.0,3,3.0
6432,Machinery Trucks,1,11558401,11558401.0,4.0,4,4.0
6433,MackeyFam Reacts,1,259823,259823.0,4.0,4,4.0
6434,Macklemore,2,2536076,1268038.0,5.5,20,10.0
6435,Macro,20,13187556,659377.8,6.6,234,11.7
6436,MadLuigi,1,441478,441478.0,4.0,4,4.0
6437,Maddie Zahm,1,505817,505817.0,5.0,10,10.0
6438,Maddy Nigmatullin,5,694212,138842.4,4.4,22,4.4
6439,Made by Google,9,9156324,1017369.3333333334,4.555555555555555,71,7.888888888888889
6440,Made in Chelsea,6,1159955,193325.83333333334,5.5,33,5.5
6441,MadeByMoRe,1,10960965,10960965.0,6.0,11,11.0
6442,Madelaine Petsch,3,3895354,1298451.3333333333,5.333333333333333,31,10.333333333333334
6443,Madeline Juno,3,407149,135716.33333333334,4.0,12,4.0
6444,Madeline Juno - Topic,1,85672,85672.0,3.0,3,3.0
6445,Madison Sarah,2,199373,99686.5,6.0,17,8.5
6446,MadisonBeerMusicVEVO,5,12300417,2460083.4,6.6,84,16.8
6447,Madonna,4,5083941,1270985.25,6.0,37,9.25
6448,Mady Morrison,28,6154340,219797.85714285713,5.392857142857143,157,5.607142857142857
6449,Maelo Shorts,11,3329638,302694.36363636365,4.181818181818182,51,4.636363636363637
6450,Maeximiliano,18,4577375,254298.61111111112,4.833333333333333,96,5.333333333333333
6451,Mafe Vasquez,1,1034456,1034456.0,4.0,4,4.0
6452,MaffioVEVO,1,1504169,1504169.0,6.0,6,6.0
6453,Magda liebt Mathe,3,154982,51660.666666666664,5.0,15,5.0
6454,Maggie,3,144104,48034.666666666664,3.6666666666666665,12,4.0
6455,MaggieRogersVEVO,1,380253,380253.0,6.0,6,6.0
6456,Magic: The Gathering,11,56710023,5155456.636363637,5.363636363636363,69,6.2727272727272725
6457,MagicGum,1,1183458,1183458.0,5.0,5,5.0
6458,Magic_Pennywise,1,187405,187405.0,4.0,4,4.0
6459,Magicbus,1,462280,462280.0,5.0,5,5.0
6460,Magician Shin!,3,16582200,5527400.0,4.333333333333333,13,4.333333333333333
6461,Magician's Got Talent,1,673818,673818.0,4.0,4,4.0
6462,Magicianul Robert Tudor,1,9343189,9343189.0,3.0,3,3.0
6463,Magla Bend,1,1103742,1103742.0,5.0,5,5.0
6464,Magni Dezmond Ch. HOLOSTARS-EN,2,612737,306368.5,5.0,10,5.0
6465,Magnolia Network,1,442917,442917.0,8.0,8,8.0
6466,Magnus Carlsen,1,578011,578011.0,3.0,6,6.0
6467,Magnus Midtbø,9,9151699,1016855.4444444445,5.222222222222222,96,10.666666666666666
6468,Magnus The Therapy Dog,2,1048174,524087.0,4.5,12,6.0
6469,Mahalia,1,599399,599399.0,6.0,7,7.0
6470,Mahalle Music,3,728161,242720.33333333334,3.6666666666666665,11,3.6666666666666665
6471,Mahluna,7,1085756,155108.0,4.428571428571429,31,4.428571428571429
6472,MahmoodVEVO,1,16750118,16750118.0,7.0,13,13.0
6473,Mahzen Fabrick,3,12874193,4291397.666666667,5.666666666666667,17,5.666666666666667
6474,Maia Knight,4,2206383,551595.75,4.5,23,5.75
6475,"Maik Wiedenbach, New York City",1,876996,876996.0,4.0,4,4.0
6476,Maisie Peters,2,385774,192887.0,4.5,9,4.5
6477,Maite Kelly,5,814855,162971.0,5.0,26,5.2
6478,Maizen,2,13431047,6715523.5,7.0,26,13.0
6479,Majk,4,11452734,2863183.5,5.75,28,7.0
6480,Major League Soccer,9,3889391,432154.55555555556,5.555555555555555,63,7.0
6481,MajorTech,1,22162,22162.0,4.0,4,4.0
6482,Maka91Productions,1,428330,428330.0,3.0,5,5.0
6483,Makayla Blumrick,1,178958,178958.0,5.0,5,5.0
6484,Make Anything,1,8575083,8575083.0,6.0,6,6.0
6485,Make it Extreme Shorts,1,6699610,6699610.0,5.0,5,5.0
6486,Makeupsun,1,2814448,2814448.0,5.0,8,8.0
6487,Making Art,1,49393005,49393005.0,4.0,7,7.0
6488,Making it happen Vlog,1,1342805,1342805.0,4.0,4,4.0
6489,Makingemi,1,261835,261835.0,4.0,4,4.0
6490,Mal and Quill,1,611321,611321.0,6.0,6,6.0
6491,MalhTV HD,1,105216,105216.0,2.0,2,2.0
6492,Malik Brookins,1,512640,512640.0,4.0,4,4.0
6493,MalocherMusik,1,36421,36421.0,3.0,3,3.0
6494,Malte Zierden,1,134778,134778.0,5.0,5,5.0
6495,Malternativ,6,1091630,181938.33333333334,4.333333333333333,32,5.333333333333333
6496,Malu Trevejo,1,340313,340313.0,4.0,4,4.0
6497,Maluma,3,44817469,14939156.333333334,7.0,30,10.0
6498,MalumaVEVO,9,52257154,5806350.444444444,5.111111111111111,73,8.11111111111111
6499,Malwanne,42,8221661,195753.83333333334,4.738095238095238,208,4.9523809523809526
6500,Mama Rug and Papa Rug,3,1823258,607752.6666666666,4.666666666666667,17,5.666666666666667
6501,Mamasoboliha,1,1513961,1513961.0,3.0,3,3.0
6502,Mamiseelen,41,14735106,359392.8292682927,4.512195121951219,187,4.560975609756097
6503,Mammoth WVH,2,3442794,1721397.0,4.0,8,4.0
6504,Mamosté105,5,1972980,394596.0,5.0,25,5.0
6505,Man City,37,72168750,1950506.7567567567,5.54054054054054,264,7.135135135135135
6506,ManTel HD,1,31713,31713.0,4.0,4,4.0
6507,Manal l منال,2,10057432,5028716.0,6.0,12,6.0
6508,Manchester Evening News,2,1307182,653591.0,5.0,10,5.0
6509,Manchester United,54,155040215,2871115.092592593,5.888888888888889,411,7.611111111111111
6510,Manchurek Triplets,5,116356554,23271310.8,4.2,25,5.0
6511,MandJTV,19,10111189,532167.8421052631,6.157894736842105,179,9.421052631578947
6512,MandJTV Clips,3,1238240,412746.6666666667,5.333333333333333,23,7.666666666666667
6513,MandJTV Plays,20,12281558,614077.9,5.9,198,9.9
6514,Manda,14,1951481,139391.5,5.0,71,5.071428571428571
6515,MandaloreGaming,9,4762933,529214.7777777778,5.666666666666667,88,9.777777777777779
6516,Mandela Catalogue,1,439993,439993.0,5.0,5,5.0
6517,Mandy Capristo,2,263842,131921.0,4.0,8,4.0
6518,Mandy kocht,1,38419,38419.0,4.0,4,4.0
6519,Manele Mentolate,2,2666113,1333056.5,4.0,8,4.0
6520,ManeskinVEVO,8,43106645,5388330.625,6.0,90,11.25
6521,Manfred Welding,3,354617,118205.66666666667,4.333333333333333,13,4.333333333333333
6522,Mangemort Squad,1,2813162,2813162.0,6.0,6,6.0
6523,ManlyBadassHero,1,507437,507437.0,5.0,5,5.0
6524,Manny,8,2865554,358194.25,5.25,42,5.25
6525,Manny Khoshbin,3,3131264,1043754.6666666666,5.666666666666667,39,13.0
6526,Manny Plus,1,97258,97258.0,4.0,4,4.0
6527,Manouk Akopyan,1,855208,855208.0,6.0,13,13.0
6528,Manpixel,1,529251,529251.0,5.0,5,5.0
6529,MansionBet,8,1018406,127300.75,4.125,33,4.125
6530,Mansoor Codes,1,3212131,3212131.0,4.0,4,4.0
6531,Manu Thiele,36,5188550,144126.38888888888,4.638888888888889,169,4.694444444444445
6532,Manuel Haas,5,285647,57129.4,4.4,25,5.0
6533,Manuellsen,10,949906,94990.6,4.5,45,4.5
6534,Manx Ninja Pig,9,5677981,630886.7777777778,5.222222222222222,78,8.666666666666666
6535,Many A True Nerd,2,195481,97740.5,4.5,9,4.5
6536,Manzana Records,1,1432903,1432903.0,5.0,5,5.0
6537,Marble Vlogs,1,9177755,9177755.0,5.0,5,5.0
6538,Marc Anthony,1,3989975,3989975.0,1.0,1,1.0
6539,Marc Diekmann,1,51484,51484.0,4.0,4,4.0
6540,Marc Friedrich,1,157097,157097.0,4.0,4,4.0
6541,Marc Gebauer,20,5079468,253973.4,4.85,97,4.85
6542,Marc Gebauer Highlights,3,988223,329407.6666666667,4.666666666666667,14,4.666666666666667
6543,Marc Lange,2,112198,56099.0,3.5,7,3.5
6544,Marc Rebillet,1,1924546,1924546.0,7.0,18,18.0
6545,MarcUweKling,1,53152,53152.0,3.0,3,3.0
6546,Marca MP,3,10132279,3377426.3333333335,5.333333333333333,16,5.333333333333333
6547,Marcel Kiefer DE,1,39078,39078.0,3.0,3,3.0
6548,March Madness,18,16410656,911703.1111111111,5.444444444444445,154,8.555555555555555
6549,Marci und Pablo,1,65743,65743.0,5.0,5,5.0
6550,Marcneto,14,1346677,96191.21428571429,4.142857142857143,58,4.142857142857143
6551,Marco Antonio Solís,1,1258437,1258437.0,8.0,8,8.0
6552,Marcus House,4,2214574,553643.5,5.25,24,6.0
6553,Marcus Vance,2,1168459,584229.5,3.5,7,3.5
6554,Marcus Veltri,4,3027905,756976.25,4.25,29,7.25
6555,Marcus&Kristin,2,1193450,596725.0,7.0,14,7.0
6556,MarcusMartinusVEVO,1,288738,288738.0,3.0,3,3.0
6557,Marfa,1,82389,82389.0,5.0,5,5.0
6558,Maria Becerra Music,1,8200578,8200578.0,5.0,5,5.0
6559,Maria Marionette 【NIJISANJI EN】,1,532374,532374.0,5.0,5,5.0
6560,Mariaagloriaa __,1,119669,119669.0,4.0,4,4.0
6561,Mariah Carey,2,1375887,687943.5,7.0,23,11.5
6562,MariahCareyVEVO,3,22808545,7602848.333333333,6.333333333333333,38,12.666666666666666
6563,Mariam Musa,1,140483,140483.0,5.0,5,5.0
6564,Mariam ́s Paradise,1,258338,258338.0,3.0,3,3.0
6565,Marianne Nafsu,2,44513492,22256746.0,2.0,4,2.0
6566,Marie Johnson,25,2437871,97514.84,4.4,115,4.6
6567,Marie Stella,2,14886753,7443376.5,4.5,13,6.5
6568,Marilyn Manson,1,598326,598326.0,4.0,7,7.0
6569,MarinOfficial,1,2192701,2192701.0,6.0,6,6.0
6570,Marina und die Ponys,13,1021366,78566.61538461539,4.3076923076923075,56,4.3076923076923075
6571,Mario Judah,3,5524445,1841481.6666666667,4.666666666666667,21,7.0
6572,Mario Novembre,6,2505496,417582.6666666667,5.5,33,5.5
6573,Marisa & Emrah,1,43016,43016.0,4.0,4,4.0
6574,Marius Angeschrien,45,10685348,237452.17777777778,4.444444444444445,214,4.7555555555555555
6575,Marius Angestreamt,5,392273,78454.6,3.4,17,3.4
6576,Marius RBE,10,955438,95543.8,3.8,41,4.1
6577,Mark Bell's Power Project,1,110260,110260.0,5.0,5,5.0
6578,Mark Bouquin,1,16399593,16399593.0,3.0,3,3.0
6579,Mark Chrispy,3,16174364,5391454.666666667,5.333333333333333,39,13.0
6580,Mark Crossfield,3,382811,127603.66666666667,5.0,15,5.0
6581,Mark Felton Productions,5,4916295,983259.0,4.6,27,5.4
6582,Mark Ferris,25,3259717,130388.68,5.44,137,5.48
6583,Mark Forster,5,593207,118641.4,3.8,19,3.8
6584,Mark Forster - Topic,3,233922,77974.0,3.6666666666666665,12,4.0
6585,Mark Goldbridge,3,944116,314705.3333333333,5.666666666666667,17,5.666666666666667
6586,Mark Goldbridge Clips,2,690196,345098.0,5.5,11,5.5
6587,Mark Goldbridge That's Entertainment!,5,1408067,281613.4,6.8,34,6.8
6588,Mark Goldbridge That's Football,54,10610454,196489.88888888888,5.074074074074074,288,5.333333333333333
6589,Mark Lewis,1,145114,145114.0,5.0,5,5.0
6590,Mark Rober,21,336835667,16039793.666666666,8.0,429,20.428571428571427
6591,Mark Spurrell,1,141833,141833.0,4.0,5,5.0
6592,Mark Tilbury Xtra,5,5540431,1108086.2,3.8,29,5.8
6593,Mark Tuan,5,15543682,3108736.4,5.8,50,10.0
6594,Mark Wiens,1,1257425,1257425.0,5.0,6,6.0
6595,Mark's Tech,1,156715,156715.0,5.0,9,9.0
6596,MarkClarkk,3,737130,245710.0,4.666666666666667,26,8.666666666666666
6597,MarkForsterVEVO,6,2944963,490827.1666666667,6.0,36,6.0
6598,Markey,2,276079,138039.5,4.0,8,4.0
6599,Markey 2.0,1,121825,121825.0,5.0,5,5.0
6600,Markiplier,42,208640154,4967622.714285715,6.404761904761905,471,11.214285714285714
6601,Markus Koch Wall Street,9,452795,50310.555555555555,4.777777777777778,43,4.777777777777778
6602,Markus Krebs Comedykation,1,82370,82370.0,5.0,5,5.0
6603,Markus Krebs TV,8,560781,70097.625,4.0,35,4.375
6604,MarkusRuehl,3,769161,256387.0,5.666666666666667,17,5.666666666666667
6605,Marky,1,69427,69427.0,3.0,3,3.0
6606,Marley,7,7304859,1043551.2857142857,5.571428571428571,72,10.285714285714286
6607,MarmeladenOma,1,78630,78630.0,2.0,2,2.0
6608,Maroon 5,1,1360988,1360988.0,4.0,4,4.0
6609,Maroon5VEVO,2,15113831,7556915.5,7.0,35,17.5
6610,Marques Brownlee,49,238006425,4857273.979591837,6.428571428571429,680,13.877551020408163
6611,Married2theReal,1,274535,274535.0,5.0,5,5.0
6612,Marsh Family,2,1722273,861136.5,4.5,9,4.5
6613,Marshall McCraw Shorts,3,91040400,30346800.0,6.666666666666667,31,10.333333333333334
6614,Marshmello,6,11975835,1995972.5,4.666666666666667,56,9.333333333333334
6615,MarshmelloVEVO,4,18779087,4694771.75,4.75,36,9.0
6616,Marta and Rustam,3,117080025,39026675.0,4.666666666666667,19,6.333333333333333
6617,Marti Fischer,20,2284716,114235.8,4.55,91,4.55
6618,Martin Edholm,1,109915,109915.0,4.0,4,4.0
6619,Martin Garrix,1,2504594,2504594.0,6.0,8,8.0
6620,Martin Guerrero - Wrestling / WWE News,3,129580,43193.333333333336,4.0,12,4.0
6621,Martin Wehrle: Coaching- und Karrieretipps,1,66516,66516.0,4.0,4,4.0
6622,Martine,1,26236447,26236447.0,6.0,6,6.0
6623,Marvel Contest of Champions,1,446612,446612.0,6.0,10,10.0
6624,Marvel Deutschland,1,462207,462207.0,6.0,6,6.0
6625,Marvel Entertainment,61,644953116,10573001.901639344,7.409836065573771,944,15.475409836065573
6626,Marvel's Avengers,2,193571,96785.5,4.5,12,6.0
6627,MarvelMusicVEVO,2,2772584,1386292.0,4.5,13,6.5
6628,Marvholm,2,772143,386071.5,5.5,11,5.5
6629,Marvin,23,17419736,757379.8260869565,5.565217391304348,135,5.869565217391305
6630,Marvin Hörner [LB GARAGE],2,183179,91589.5,4.0,8,4.0
6631,Marvin Review-G,2,177141,88570.5,5.5,11,5.5
6632,MarvinCalifornia,4,187228,46807.0,4.5,18,4.5
6633,MarvinVlogt - Brawl Stars,3,169835,56611.666666666664,3.0,9,3.0
6634,Marvins Zweitkanal,5,894587,178917.4,5.2,26,5.2
6635,Marvyn Macnificent,27,4580537,169649.5185185185,5.037037037037037,137,5.074074074074074
6636,Marwa Loud,1,8399560,8399560.0,7.0,7,7.0
6637,Mary Bedford,1,141905,141905.0,6.0,6,6.0
6638,Mary J Blige,4,4116836,1029209.0,6.0,24,6.0
6639,Maschek,2,129233,64616.5,2.0,4,2.0
6640,Maschenanschlag,1,38390,38390.0,2.0,2,2.0
6641,Mashed,1,378560,378560.0,6.0,11,11.0
6642,Mashup Germany,1,77677,77677.0,4.0,4,4.0
6643,MasickaMusic,1,608152,608152.0,5.0,5,5.0
6644,MasickagenahsydeVEVO,2,2235327,1117663.5,5.5,16,8.0
6645,MasomkaMagic  ,1,682899,682899.0,5.0,5,5.0
6646,Mass Appeal,3,3297018,1099006.0,6.0,31,10.333333333333334
6647,Mass Appeal Records,1,567706,567706.0,5.0,5,5.0
6648,Mass Effect,3,4755090,1585030.0,6.666666666666667,45,15.0
6649,Massiv,10,2481989,248198.9,4.7,53,5.3
6650,Master Your Mind,1,60975,60975.0,4.0,4,4.0
6651,MasterBuilders,1,878385,878385.0,6.0,10,10.0
6652,Mastodon,1,361965,361965.0,3.0,3,3.0
6653,Mat Armstrong,11,5452898,495718.0,5.545454545454546,64,5.818181818181818
6654,Mat Armstrong MK2,4,1078449,269612.25,5.5,22,5.5
6655,Mat Watson Cars,12,5652249,471020.75,5.5,67,5.583333333333333
6656,Mat and Chels React,1,85650,85650.0,4.0,4,4.0
6657,Mat and Savanna Shaw,2,489092,244546.0,3.0,6,3.0
6658,Matchroom Boxing,27,9188333,340308.6296296296,5.518518518518518,170,6.296296296296297
6659,Mathe mit Rick,2,138180,69090.0,5.5,11,5.5
6660,Mathea,1,102642,102642.0,3.0,3,3.0
6661,MathemaTrick,2,545890,272945.0,5.0,10,5.0
6662,Mathias Mester,2,906804,453402.0,4.0,8,4.0
6663,Matisse Thybulle,4,1133511,283377.75,4.5,18,4.5
6664,Matt & Abby,7,16808777,2401253.8571428573,4.714285714285714,49,7.0
6665,Matt & Summer,2,409653,204826.5,6.0,12,6.0
6666,Matt Amys,1,301218,301218.0,2.0,2,2.0
6667,Matt Brockman,2,3610754,1805377.0,5.0,18,9.0
6668,Matt Chessco,1,614725,614725.0,3.0,3,3.0
6669,Matt Cutshall,2,879262,439631.0,5.5,11,5.5
6670,Matt D'Avella,2,1123612,561806.0,5.5,19,9.5
6671,Matt Fryer Golf,2,150611,75305.5,5.0,10,5.0
6672,Matt Harnacke,1,187960,187960.0,4.0,4,4.0
6673,Matt Jones,9,1969591,218843.44444444444,4.444444444444445,40,4.444444444444445
6674,Matt Mitchell,1,157812,157812.0,4.0,4,4.0
6675,Matt Stonie,36,119352006,3315333.5,5.972222222222222,424,11.777777777777779
6676,Matt Talks Tech,1,216397,216397.0,3.0,3,3.0
6677,Matt and Rebecca,1,2525739,2525739.0,6.0,6,6.0
6678,Matt's Off Road Recovery,20,18674846,933742.3,5.2,112,5.6
6679,MattColbo,1,189111,189111.0,4.0,7,7.0
6680,MattDoesFitness,14,5365549,383253.5,5.857142857142857,82,5.857142857142857
6681,MattHDGamer,5,1080086,216017.2,4.0,20,4.0
6682,Matthew Beem,21,39599683,1885699.1904761905,5.619047619047619,182,8.666666666666666
6683,Matthew Hussey,1,139127,139127.0,1.0,1,1.0
6684,Matthew McConaughey,2,1100400,550200.0,4.5,9,4.5
6685,Matthew Mercer,1,271452,271452.0,5.0,9,9.0
6686,Matthew Moniz,1,432855,432855.0,4.0,4,4.0
6687,Matthew Sturniolo,1,455114,455114.0,6.0,11,11.0
